subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,6/2/2020,D,4/8/2020,4/13/2020,Global Strategy Group/GBAO/Navigator Research,"",70.42,rv,.03505653,0,"",T,15,83,15.987823,82.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
Trump,6/2/2020,D,4/8/2020,4/13/2020,SSRS,B/C,338,a,.50507541,0,"","",17,83,18.504206,80.885797,15:55:08  2 Jun 2020,https://ssrs.com/wp-content/uploads/2020/04/SSRS-Coronavirus-Probability-Panel-Data-4.27.20-V2.pdf
Trump,6/2/2020,D,4/10/2020,4/12/2020,Morning Consult,B/C,855,a,.26122167,0,"","",18,75,16.834546,78.829383,15:55:08  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,D,4/10/2020,4/12/2020,YouGov,B,333,a,.12502972,0,"","",28,67,27.80541,68.526525,15:55:08  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
Trump,6/2/2020,D,4/10/2020,4/13/2020,Harris Insights & Analytics,C,1056,rv,.44775491,0,"","",24,76,19.378394,78.096972,15:55:08  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
Trump,6/2/2020,D,4/9/2020,4/15/2020,UCLA Nationscape,"",2800,a,.34014984,0,"","",18,77,14.73964,80.548275,15:55:08  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,D,4/9/2020,4/14/2020,Global Strategy Group/GBAO/Navigator Research,"",70.21,rv,.03466218,0,"",T,15,82,15.987823,81.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
Trump,6/2/2020,D,4/11/2020,4/14/2020,Civiqs,B/C,528,a,.55856114,0,"","",6,92,9.6252673,88.404361,15:55:08  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
Trump,6/2/2020,D,4/10/2020,4/15/2020,Global Strategy Group/GBAO/Navigator Research,"",213.15,rv,.10462778,0,"",T,15,83,15.987823,82.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
Trump,6/2/2020,D,4/12/2020,4/14/2020,YouGov,B,516,a,.1979011,0,"","",16,80,15.80541,81.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
Trump,6/2/2020,D,4/14/2020,4/14/2020,Data for Progress,B-,433,a,.46095706,0,"","",19.65,75.78,19.753186,76.225086,15:55:08  2 Jun 2020,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
Trump,6/2/2020,D,4/13/2020,4/16/2020,Global Strategy Group/GBAO/Navigator Research,"",106.155,rv,.05187022,0,"",T,14,84,14.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
Trump,6/2/2020,D,4/14/2020,4/16/2020,Harris Insights & Analytics,C,877,rv,.38716353,0,"","",23,77,18.378394,79.096972,15:55:08  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
Trump,6/2/2020,D,4/14/2020,4/17/2020,Global Strategy Group/GBAO/Navigator Research,"",104.685,rv,.05101117,.00024585,"",T,12,86,12.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
Trump,6/2/2020,D,4/15/2020,4/16/2020,Ipsos,B-,171,a,.15644965,.00060481,"","",7,92,7.2820377,91.085363,15:55:08  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_abc_ipsos_poll_april_16_2020_trend.pdf
Trump,6/2/2020,D,4/14/2020,4/19/2020,ABC News/The Washington Post,A+,331,a,.70824301,.01003519,"","",18,82,16.935529,82.332174,15:55:08  2 Jun 2020,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
Trump,6/2/2020,D,4/15/2020,4/19/2020,McLaughlin & Associates,C/D,360,lv,.44423504,.00562094,"","",12,87,11.489558,87.248548,15:55:08  2 Jun 2020,https://mclaughlinonline.com/pols/wp-content/uploads/2020/04/April-National-Monthly-RELEASE-1.pdf
Trump,6/2/2020,D,4/15/2020,4/20/2020,Global Strategy Group/GBAO/Navigator Research,"",70.42,rv,.03415397,.00049242,"",T,10,88,10.987823,87.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
Trump,6/2/2020,D,4/17/2020,4/19/2020,YouGov,B,574,a,.22824505,.00311227,"","",15,79,14.80541,80.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/rjneitr3jm/20200419_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,D,4/16/2020,4/20/2020,AP-NORC,"",454.51,a,.7371167,.01446033,"","",11,,12.673522,,15:55:08  2 Jun 2020,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
Trump,6/2/2020,D,4/17/2020,4/19/2020,YouGov,B,343,a,.13639034,.00185977,"","",19,77,18.80541,78.526525,15:55:08  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e1857c5b63c5b58734cc0.pdf
Trump,6/2/2020,D,4/17/2020,4/19/2020,Morning Consult,B/C,789,a,.25053911,.003156,"","",19,77,17.834546,80.829383,15:55:08  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,D,4/19/2020,4/19/2020,Climate Nexus,"",910,rv,.80934204,.02345919,"","",20,78,18.530163,79.174608,15:55:08  2 Jun 2020,https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf
Trump,6/2/2020,D,4/16/2020,4/22/2020,UCLA Nationscape,"",2800,a,.33635796,.006221,"","",20,75,16.73964,78.548275,15:55:08  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,D,4/18/2020,4/19/2020,Morning Consult,B/C,774,rv,.24698529,.00416137,"","",11,82,9.8345463,85.829383,15:55:08  2 Jun 2020,https://www.politico.com/f/?id=00000171-9fab-d46f-affb-bffb8c050000
Trump,6/2/2020,D,4/17/2020,4/20/2020,American Research Group,B,357,a,.62272698,.01660755,"","",10,79,12.481467,78.162026,15:55:08  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,D,4/16/2020,4/21/2020,Global Strategy Group/GBAO/Navigator Research,"",70.84,rv,.03415084,.0006585,"",T,9,88,9.9878226,87.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
Trump,6/2/2020,D,4/19/2020,4/21/2020,YouGov,B,507,a,.20508676,.00462907,"","",19,77,18.80541,78.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
Trump,6/2/2020,D,4/17/2020,4/22/2020,Global Strategy Group/GBAO/Navigator Research,"",214.62,rv,.10314221,.00248818,"",T,10,86,10.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
Trump,6/2/2020,D,4/19/2020,4/20/2020,Harris Insights & Analytics,C,354,rv,.18783582,.00439143,"","",26,74,21.378394,76.096972,15:55:08  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/493969-poll-voters-give-trump-high-marks-on-economy-jobs-amid-economic
Trump,6/2/2020,D,4/20/2020,4/22/2020,YouGov,B,647,a,.26491806,.00713954,"","",14,86,13.80541,87.526525,15:55:08  2 Jun 2020,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
Trump,6/2/2020,D,4/14/2020,4/28/2020,Gallup,B,333,a,.61125744,.02578528,"","",11,89,10.400258,88.671685,15:55:08  2 Jun 2020,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
Trump,6/2/2020,D,4/21/2020,4/21/2020,Data for Progress,B-,458,a,.42709756,.01539396,"","",14.76,83.4,14.863186,83.845086,15:55:08  2 Jun 2020,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
Trump,6/2/2020,D,4/20/2020,4/23/2020,Global Strategy Group/GBAO/Navigator Research,"",106.05,rv,.05110017,.00172131,"",T,13,85,13.987823,84.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
Trump,6/2/2020,D,4/17/2020,4/26/2020,PureSpectrum,"",8251.56,a,1.2361899,.06270529,"","",17,67,16.067433,73.062145,15:55:08  2 Jun 2020,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
Trump,6/2/2020,D,4/18/2020,4/25/2020,Optimus,B/C,236.25,a,.19565546,.00726468,"",T,18.7,81.2,16.235345,82.502694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
Trump,6/2/2020,D,4/21/2020,4/25/2020,Suffolk University,A,353,rv,.73399958,.0425507,"","",12,85,12.552524,84.457838,15:55:08  2 Jun 2020,https://www.usatoday.com/story/news/politics/2020/04/28/exclusive-support-big-government-coronavirus-help-recovery/3032969001/
Trump,6/2/2020,D,4/21/2020,4/24/2020,Global Strategy Group/GBAO/Navigator Research,"",108.675,rv,.05235501,.00201373,"",T,13,84,13.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
Trump,6/2/2020,D,4/21/2020,4/26/2020,Marist College,A+,331.89,rv,.71830698,.04668649,"","",11,87,11.924786,85.504458,15:55:08  2 Jun 2020,http://maristpoll.marist.edu/wp-content/uploads/2020/04/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202004280852.pdf
Trump,6/2/2020,D,4/21/2020,4/26/2020,ABC News/The Washington Post,A+,322.56,a,.68404023,.04369174,"","",17,83,15.935529,83.332174,15:55:08  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
Trump,6/2/2020,D,4/24/2020,4/26/2020,YouGov,B,363,a,.15781326,.00693677,"","",17,81,16.80541,82.526525,15:55:08  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
Trump,6/2/2020,D,4/21/2020,4/28/2020,Optimus,B/C,310.45,a,.23181194,.01272961,"",T,18.1,81.9,15.635345,83.202694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-30-2020
Trump,6/2/2020,D,4/24/2020,4/26/2020,Morning Consult,B/C,834,a,.28373478,.01187655,"","",15,77,13.834546,80.829383,15:55:08  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,D,4/22/2020,4/27/2020,Global Strategy Group/GBAO/Navigator Research,"",72.17,rv,.03471457,.00167183,"",T,13,84,13.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
Trump,6/2/2020,D,4/23/2020,4/28/2020,Global Strategy Group/GBAO/Navigator Research,"",70.84,rv,.03393717,.0018066,"",T,14,84,14.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.28.20.pdf
Trump,6/2/2020,D,4/23/2020,4/29/2020,UCLA Nationscape,"",2800,a,.34014984,.01754088,"","",16,80,12.73964,83.548275,15:55:08  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,D,4/24/2020,4/29/2020,Global Strategy Group/GBAO/Navigator Research,"",210.84,rv,.10085939,.00587496,"",T,14,84,14.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.29.20.pdf
Trump,6/2/2020,D,4/26/2020,4/28/2020,Emerson College,A-,438,rv,.84530689,.07247927,"","",13.2,81.5,13.042453,83.118761,15:55:08  2 Jun 2020,https://emersonpolling.reportablenews.com/pr/april-national-poll-trump-down-but-not-out-as-enthusiasm-and-expectation-favor-the-president
Trump,6/2/2020,D,4/25/2020,4/29/2020,Change Research,C-,413.6678,lv,.52248514,.04134945,"","",3.49,96.51,5.0546429,93.990284,15:55:08  2 Jun 2020,https://ruralorganizing.org/blog/new-polling-shows-trumps-job-approval-coronavirus-response-has-dropped-march
Trump,6/2/2020,D,4/26/2020,4/28/2020,YouGov,B,535,a,.23521386,.01250643,"","",18,78,17.80541,79.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/4qtpeqbqm8/econTabReport.pdf
Trump,6/2/2020,D,4/28/2020,4/28/2020,Data for Progress,B-,473,a,.42058669,.03260902,"","",11.03,85.76,11.133186,86.205086,15:55:08  2 Jun 2020,https://docs.google.com/spreadsheets/d/1zA_YTHzyYFjKcjwUD6fvtkemZ7BOSJ0p2AcEhTI9kJY/edit
Trump,6/2/2020,D,4/27/2020,4/30/2020,Global Strategy Group/GBAO/Navigator Research,"",105.84,rv,.05072505,.00346698,"",T,14,84,14.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.30.20.pdf
Trump,6/2/2020,D,4/25/2020,5/2/2020,Optimus,B/C,235.59375,a,.16042827,.01264383,"",T,20.6,79.4,18.135345,80.702694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-04-2020
Trump,6/2/2020,D,4/29/2020,4/30/2020,Ipsos,B-,161,a,.08679073,.00849406,"","",10,90,10.282038,89.085363,15:55:08  2 Jun 2020,https://abcnews.go.com/Politics/americans-uneasy-returning-normal-restrictions-loosen-poll/story?id=70423858
Trump,6/2/2020,D,4/28/2020,5/1/2020,Global Strategy Group/GBAO/Navigator Research,"",107.31,rv,.0513429,.00378492,"",T,14,84,14.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.01.20.pdf
Trump,6/2/2020,D,4/28/2020,5/3/2020,ABC News/The Washington Post,A+,331.65,a,.70243587,.08739193,"","",19,81,17.935529,81.332174,15:55:08  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-28-may-3-2020/9ac3c026-f68c-4733-82a0-daa6862d99b3/
Trump,6/2/2020,D,4/27/2020,5/4/2020,Ipsos,B-,2830.1,a,1.4933007,.1754766,"","",12,88,12.282038,87.085363,15:55:08  2 Jun 2020,https://www.washingtonpost.com/context/washington-post-ipsos-coronavirus-employment-survey-april-27-may-4/4bd8dd8b-1257-4d5f-b3c1-0af6c38f060d/
Trump,6/2/2020,D,5/1/2020,5/3/2020,YouGov,B,348,a,.15673103,.01511794,"","",21,72,20.80541,73.526525,15:55:08  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484aac5b6c8214cf4bade.pdf
Trump,6/2/2020,D,4/29/2020,5/5/2020,Pew Research Center,B/C,6182,a,1.7629304,.24278652,"","",11,,11.844135,,15:55:08  2 Jun 2020,https://www.people-press.org/wp-content/uploads/sites/4/2020/05/PP_2020.05.12_COVID-19-and-Politics_FINAL.pdf
Trump,6/2/2020,D,4/28/2020,5/5/2020,Optimus,B/C,311.325,a,.20131696,.0235046,"",T,18.8,81.2,16.335345,82.502694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-07-2020
Trump,6/2/2020,D,4/29/2020,5/4/2020,Global Strategy Group/GBAO/Navigator Research,"",70.98,rv,.03381285,.00351043,"",T,13,85,13.987823,84.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.04.20.pdf
Trump,6/2/2020,D,4/30/2020,5/4/2020,Monmouth University,A+,282,a,.63978093,.09238876,"","",9,88,9.6348798,87.736721,15:55:08  2 Jun 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_050520.pdf/
Trump,6/2/2020,D,4/30/2020,5/6/2020,UCLA Nationscape,"",2800,a,.35342952,.0410532,"","",15,82,11.73964,85.548275,15:55:08  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,D,5/2/2020,5/3/2020,Morning Consult,B/C,804,rv,.29187605,.0301808,"","",10,80,8.8345463,83.829383,15:55:08  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/05/200508_crosstabs_POLITICO_RVs_v2_JB.pdf
Trump,6/2/2020,D,4/30/2020,5/5/2020,Global Strategy Group/GBAO/Navigator Research,"",70.35,rv,.03333666,.00398686,"",T,12,86,12.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.05.20.pdf
Trump,6/2/2020,D,5/3/2020,5/5/2020,YouGov,B,523,a,.2363714,.02985198,"","",15,80,14.80541,81.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/5yope37lqh/econTabReport.pdf
Trump,6/2/2020,D,5/2/2020,5/5/2020,Civiqs,B/C,510.18,a,.60246889,.09741591,"","",5,93,8.6252673,89.404361,15:55:08  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_05_r8c32an.pdf
Trump,6/2/2020,D,5/1/2020,5/6/2020,Global Strategy Group/GBAO/Navigator Research,"",212.94,rv,.10063683,.01362692,"",T,10,88,10.987823,87.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.06.20.pdf
Trump,6/2/2020,D,5/4/2020,5/5/2020,YouGov,B,577,a,.26199491,.03705874,"","",14,82,13.80541,83.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/wllghb6lp9/20200506_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,D,5/5/2020,5/5/2020,Data for Progress,B-,413,a,.37132026,.06174429,"","",10.19,86.48,10.293186,86.925086,15:55:08  2 Jun 2020,https://docs.google.com/spreadsheets/d/1cj1W_9MLHk5A_j0c0I-UMH28UMGJ3_nULmtU6_Y2OI4/edit
Trump,6/2/2020,D,5/2/2020,5/9/2020,Optimus,B/C,219.1875,a,.13754773,.02439982,"",T,16.8,83.2,14.335345,84.502694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-11-2020
Trump,6/2/2020,D,5/4/2020,5/7/2020,Global Strategy Group/GBAO/Navigator Research,"",106.05,rv,.05051419,.00841311,"",T,11,86,11.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.07.20.pdf
Trump,6/2/2020,D,5/5/2020,5/8/2020,Global Strategy Group/GBAO/Navigator Research,"",107.31,rv,.05132448,.00936837,"",T,13,85,13.987823,84.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.08.20.pdf
Trump,6/2/2020,D,5/6/2020,5/7/2020,Ipsos,B-,168,a,.10789284,.02270772,"","",8,92,8.2820377,91.085363,15:55:08  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-05/topline-abc-coronavirus-wave-8.pdf
Trump,6/2/2020,D,5/5/2020,5/10/2020,ABC News/The Washington Post,A+,322.24,a,.68878568,.17125714,"","",18,82,16.935529,82.332174,15:55:08  2 Jun 2020,https://www.washingtonpost.com/context/may-5-10-2020-washington-post-university-of-maryland-poll/722b3348-4f59-4b35-9fa0-2f9eb4ac76c0/?itid=lk_inline_manual_1
Trump,6/2/2020,D,5/5/2020,5/12/2020,Optimus,B/C,294.175,a,.1820865,.04048212,"",T,18.1,81.9,15.635345,83.202694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-14-2020
Trump,6/2/2020,D,5/8/2020,5/10/2020,Morning Consult,B/C,791,a,.27668943,.05385052,"","",14,76,12.834546,79.829383,15:55:08  2 Jun 2020,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,D,5/7/2020,5/10/2020,SSRS,B/C,378.08,a,.63959893,.16641981,"","",8,90,9.504206,87.885797,15:55:08  2 Jun 2020,https://cdn.cnn.com/cnn/2020/images/05/12/rel5a.-.coronavirus.pdf
Trump,6/2/2020,D,5/8/2020,5/10/2020,YouGov,B,351,a,.16257331,.03329671,"","",19,77,18.80541,78.526525,15:55:08  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/05/15/5ebec87ac5b65727da7b17b2.pdf
Trump,6/2/2020,D,5/6/2020,5/11/2020,Global Strategy Group/GBAO/Navigator Research,"",73.1,rv,.03500613,.00758402,"",T,13,84,13.987823,83.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.11.20.pdf
Trump,6/2/2020,D,5/7/2020,5/13/2020,UCLA Nationscape,"",2800,a,.38869868,.08752829,"","",20,76,16.73964,79.548275,15:55:08  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,D,5/7/2020,5/12/2020,Global Strategy Group/GBAO/Navigator Research,"",70.63,rv,.03385491,.00792822,"",T,12,85,12.987823,84.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.12.20.pdf
Trump,6/2/2020,D,5/10/2020,5/12/2020,YouGov,B,570,a,.26554878,.06326073,"","",15,81,14.80541,82.526525,15:55:08  2 Jun 2020,https://docs.cdn.yougov.com/sww5v5iven/econTabReport.pdf
Trump,6/2/2020,D,5/8/2020,5/13/2020,Global Strategy Group/GBAO/Navigator Research,"",212.1,rv,.10199143,.02565744,"",T,10,86,10.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.13.20.pdf
Trump,6/2/2020,D,5/12/2020,5/12/2020,Data for Progress,B-,349,a,.32776364,.09055382,"","",13.5,78.92,13.603186,79.365086,15:55:08  2 Jun 2020,https://docs.google.com/spreadsheets/d/1WuukVMHY020EbSvNGK22X-Onb8BwBZ58ZW1BrXUAzIg/edit
Trump,6/2/2020,D,5/11/2020,5/13/2020,YouGov,B,641,a,.30170686,.07672816,"","",12,87,11.80541,88.526525,15:55:08  2 Jun 2020,https://drive.google.com/file/d/1uFybAzWKhjq0M7MdhDFQwNEeeFrlyyaU/view
Trump,6/2/2020,D,5/9/2020,5/16/2020,Optimus,B/C,237.16875,a,.14467187,.04137492,"",T,19.6,80.4,17.135345,81.702694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-18-2020
Trump,6/2/2020,D,5/11/2020,5/14/2020,Global Strategy Group/GBAO/Navigator Research,"",106.05,rv,.05196344,.01483038,"",T,11,86,11.987823,85.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.14.20.pdf
Trump,6/2/2020,D,5/13/2020,5/14/2020,Harris Insights & Analytics,C,683,rv,.55647083,.18043443,"","",24,76,19.378394,78.096972,15:55:08  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/05/May20_HHP_RegisteredVoters_Crosstabs.pdf
Trump,6/2/2020,D,5/12/2020,5/15/2020,Global Strategy Group/GBAO/Navigator Research,"",326.0475,rv,.16133364,.04886138,"",T,10,88,10.987823,87.080132,15:55:08  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/05/Navigator-Daily-Tracker-Topline-F05.15.20.pdf
Trump,6/2/2020,D,5/13/2020,5/14/2020,Harris Insights & Analytics,C,352,rv,.28679024,.0929911,"","",25,75,20.378394,77.096972,15:55:08  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/498367-poll-trump-approval-on-economy-jobs-drops-amid-economic-fallout
Trump,6/2/2020,D,5/12/2020,5/19/2020,Optimus,B/C,316.925,a,.19206674,.06990633,"",T,18.2,81.8,15.735345,83.102694,15:55:08  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/May-21-2020
